StateDesc,Measure,Avg_Data_Value,Min_Confidence_Limit,Max_Confidence_Limit,Population
District of Columbia,Mobility disability among adults,9.2,7.7,10.8,671803.0
District of Columbia,No leisure-time physical activity among adults,14.85,12.0,18.0,671803.0
District of Columbia,Obesity among adults,24.9,19.6,30.5,671803.0
District of Columbia,Received food stamps in the past 12 months among adults,14.9,12.9,16.8,671803.0
District of Columbia,Self-care disability among adults,3.1,2.7,3.5,671803.0
District of Columbia,Short sleep duration among adults,32.8,27.4,38.2,671803.0
District of Columbia,Stroke among adults,2.9,2.6,3.3,671803.0
District of Columbia,Taking medicine to control high blood pressure among adults with high blood pressure,63.6,52.4,73.6,671803.0
District of Columbia,Utility services shut-off threat in the past 12 months among adults,8.25,7.2,9.4,671803.0
District of Columbia,Vision disability among adults,4.550000000000001,4.0,5.1,671803.0
District of Columbia,Visited dentist or dental clinic in the past year among adults,69.15,64.6,73.2,671803.0
District of Columbia,Visits to doctor for routine checkup within the past year among adults,72.75,67.2,77.6,671803.0
Florida,All teeth lost among adults aged >=65 years,15.158955223880596,5.8,30.9,332012.2835820895
Florida,Any disability among adults,34.03731343283582,19.7,47.4,332012.2835820895
Florida,Arthritis among adults,27.823880597014927,16.9,40.1,332012.2835820895
Florida,Binge drinking among adults,16.963432835820896,9.2,24.3,332012.2835820895
Florida,Cancer (non-skin) or melanoma among adults,8.713432835820894,4.7,19.5,332012.2835820895
Florida,Chronic obstructive pulmonary disease among adults,8.944776119402984,4.2,14.8,332012.2835820895
Florida,Cognitive disability among adults,16.217164179104476,9.2,23.7,332012.2835820895
Florida,Colorectal cancer screening among adults aged 45–75 years,62.02313432835821,46.2,82.3,332012.2835820895
Florida,Coronary heart disease among adults,8.047761194029851,4.6,14.9,332012.2835820895
Florida,Current asthma among adults,9.985074626865671,7.5,12.7,332012.2835820895
Florida,Current cigarette smoking among adults,16.64402985074627,7.7,26.6,332012.2835820895
Florida,Current lack of health insurance among adults aged 18-64 years,14.682835820895523,4.7,31.7,332012.2835820895
Florida,Depression among adults,21.15,13.7,29.0,332012.2835820895
Florida,Diagnosed diabetes among adults,12.50820895522388,6.6,19.8,332012.2835820895
Florida,Fair or poor self-rated health status among adults,20.41268656716418,10.0,32.3,332012.2835820895
Florida,Feeling socially isolated among adults,32.20970149253731,20.2,42.4,332012.2835820895
Florida,Food insecurity in the past 12 months among adults,17.98805970149254,6.0,33.0,332012.2835820895
Florida,Frequent mental distress among adults,18.320149253731344,10.3,24.8,332012.2835820895
Florida,Frequent physical distress among adults,14.51865671641791,8.1,21.4,332012.2835820895
Florida,Hearing disability among adults,7.788805970149254,4.4,13.9,332012.2835820895
Florida,Housing insecurity in the past 12 months among adults,14.735074626865671,5.5,25.9,332012.2835820895
Florida,Independent living disability among adults,9.03955223880597,4.8,13.8,332012.2835820895
Florida,Lack of reliable transportation in the past 12 months among adults,9.882835820895522,4.1,17.2,332012.2835820895
Florida,Lack of social and emotional support among adults,25.12462686567164,15.9,34.8,332012.2835820895
Florida,Mammography use among women aged 50-74 years,73.49925373134329,54.5,83.9,332012.2835820895
Florida,Mobility disability among adults,15.779104477611941,7.3,26.1,332012.2835820895
Florida,No leisure-time physical activity among adults,27.269402985074628,13.6,42.5,332012.2835820895
Florida,Obesity among adults,35.62985074626865,21.0,51.2,332012.2835820895
Florida,Received food stamps in the past 12 months among adults,17.26641791044776,4.5,34.4,332012.2835820895
Florida,Self-care disability among adults,4.491044776119403,1.9,8.0,332012.2835820895
Florida,Short sleep duration among adults,38.55597014925373,24.8,51.0,332012.2835820895
Florida,Stroke among adults,4.082089552238806,2.1,7.0,332012.2835820895
Florida,Utility services shut-off threat in the past 12 months among adults,9.526119402985074,3.6,17.9,332012.2835820895
Florida,Vision disability among adults,6.62910447761194,3.2,11.4,332012.2835820895
Florida,Visited dentist or dental clinic in the past year among adults,54.08432835820896,38.6,71.9,332012.2835820895
Florida,Visits to doctor for routine checkup within the past year among adults,75.70074626865672,67.7,87.8,332012.2835820895
Georgia,All teeth lost among adults aged >=65 years,19.01383647798742,3.4,42.7,68634.44025157233
Georgia,Any disability among adults,34.885849056603774,18.3,54.1,68634.44025157233
Georgia,Arthritis among adults,29.066037735849058,14.9,42.9,68634.44025157233
Georgia,Binge drinking among adults,14.839622641509434,7.3,25.1,68634.44025157233
Georgia,Cancer (non-skin) or melanoma among adults,7.485534591194969,2.9,15.1,68634.44025157233
Georgia,Cholesterol screening among adults,84.83962264150944,70.0,92.0,68634.44025157233
Georgia,Chronic obstructive pulmonary disease among adults,8.919182389937108,3.8,16.8,68634.44025157233
Georgia,Cognitive disability among adults,16.476100628930816,8.8,25.4,68634.44025157233
Georgia,Colorectal cancer screening among adults aged 45–75 years,60.473270440251575,45.1,75.8,68634.44025157233
Georgia,Coronary heart disease among adults,7.386163522012579,3.4,13.7,68634.44025157233
Georgia,Current asthma among adults,10.90251572327044,7.5,14.7,68634.44025157233
Georgia,Current cigarette smoking among adults,18.00062893081761,8.3,29.4,68634.44025157233
Georgia,Current lack of health insurance among adults aged 18-64 years,15.183962264150944,5.3,37.2,68634.44025157233
Georgia,Depression among adults,21.942138364779876,15.1,30.5,68634.44025157233
Georgia,Diagnosed diabetes among adults,13.635849056603773,6.5,26.3,68634.44025157233
Georgia,Fair or poor self-rated health status among adults,22.553773584905663,10.6,39.8,68634.44025157233
Georgia,Feeling socially isolated among adults,34.802830188679245,25.4,46.2,68634.44025157233
Georgia,Food insecurity in the past 12 months among adults,20.1625786163522,6.5,38.5,68634.44025157233
Georgia,Frequent mental distress among adults,18.449371069182387,11.8,25.4,68634.44025157233
Georgia,Frequent physical distress among adults,15.20880503144654,8.3,24.6,68634.44025157233
Georgia,Hearing disability among adults,7.502830188679246,4.1,12.7,68634.44025157233
Georgia,High blood pressure among adults,40.205345911949685,21.3,59.8,68634.44025157233
Georgia,High cholesterol among adults who have ever been screened,35.75283018867925,20.6,49.9,68634.44025157233
Georgia,Housing insecurity in the past 12 months among adults,16.645911949685534,6.2,31.6,68634.44025157233
Georgia,Independent living disability among adults,10.125157232704403,4.6,18.7,68634.44025157233
Georgia,Lack of reliable transportation in the past 12 months among adults,11.45188679245283,4.6,20.7,68634.44025157233
Georgia,Lack of social and emotional support among adults,31.023899371069184,20.2,47.3,68634.44025157233
Georgia,Mammography use among women aged 50-74 years,73.84088050314466,57.6,86.0,68634.44025157233
Georgia,Mobility disability among adults,16.483018867924528,7.3,33.3,68634.44025157233
Georgia,No leisure-time physical activity among adults,29.86635220125786,14.4,49.7,68634.44025157233
Georgia,Obesity among adults,40.356918238993714,24.8,57.1,68634.44025157233
Georgia,Received food stamps in the past 12 months among adults,18.409119496855347,4.2,43.1,68634.44025157233
Georgia,Self-care disability among adults,5.093710691823899,1.9,12.0,68634.44025157233
Georgia,Short sleep duration among adults,39.19308176100629,23.0,55.7,68634.44025157233
Georgia,Stroke among adults,4.338993710691824,2.0,9.4,68634.44025157233
Georgia,Taking medicine to control high blood pressure among adults with high blood pressure,71.27610062893082,53.1,87.5,68634.44025157233
Georgia,Utility services shut-off threat in the past 12 months among adults,10.910062893081761,3.6,22.3,68634.44025157233
Georgia,Vision disability among adults,7.0078616352201255,3.0,14.8,68634.44025157233
Georgia,Visited dentist or dental clinic in the past year among adults,54.15094339622642,34.3,73.1,68634.44025157233
Georgia,Visits to doctor for routine checkup within the past year among adults,76.22798742138365,64.4,86.1,68634.44025157233
Hawaii,All teeth lost among adults aged >=65 years,9.55,6.5,14.4,288039.2
Hawaii,Any disability among adults,27.98,22.9,36.6,288039.2
Hawaii,Arthritis among adults,24.32,17.9,35.7,288039.2
Hawaii,Binge drinking among adults,18.830000000000002,13.1,24.8,288039.2
Hawaii,Cancer (non-skin) or melanoma among adults,6.640000000000001,4.6,11.5,288039.2
Hawaii,Cholesterol screening among adults,77.87,59.5,88.1,288039.2
Hawaii,Chronic obstructive pulmonary disease among adults,5.34,3.8,8.2,288039.2
Hawaii,Cognitive disability among adults,12.95,10.0,17.2,288039.2
Hawaii,Colorectal cancer screening among adults aged 45–75 years,58.879999999999995,48.4,69.7,288039.2
Hawaii,Coronary heart disease among adults,6.29,4.4,11.2,288039.2
Hawaii,Current asthma among adults,10.129999999999999,8.3,12.1,288039.2
Hawaii,Current cigarette smoking among adults,13.23,10.1,17.5,288039.2
Hawaii,Current lack of health insurance among adults aged 18-64 years,5.13,3.5,8.7,288039.2
Hawaii,Depression among adults,15.969999999999999,11.4,22.3,288039.2
Hawaii,Diagnosed diabetes among adults,11.68,8.1,18.4,288039.2
Hawaii,Fair or poor self-rated health status among adults,16.61,13.3,21.8,288039.2
Hawaii,Frequent mental distress among adults,14.190000000000001,10.9,18.1,288039.2
Hawaii,Frequent physical distress among adults,11.9,9.2,16.3,288039.2
Hawaii,Hearing disability among adults,7.51,5.6,12.8,288039.2
Hawaii,High blood pressure among adults,27.54,19.5,40.1,288039.2
Hawaii,High cholesterol among adults who have ever been screened,29.65,18.8,39.4,288039.2
Hawaii,Independent living disability among adults,7.33,6.0,9.7,288039.2
Hawaii,Mammography use among women aged 50-74 years,75.97,63.2,84.3,288039.2
Hawaii,Mobility disability among adults,11.99,9.0,19.3,288039.2
Hawaii,No leisure-time physical activity among adults,20.919999999999998,16.3,26.0,288039.2
Hawaii,Obesity among adults,25.68,18.5,36.0,288039.2
Hawaii,Self-care disability among adults,3.5100000000000002,2.6,5.5,288039.2
Hawaii,Short sleep duration among adults,43.019999999999996,33.4,54.1,288039.2
Hawaii,Stroke among adults,3.7600000000000002,2.8,6.6,288039.2
Hawaii,Taking medicine to control high blood pressure among adults with high blood pressure,66.31,43.3,83.9,288039.2
Hawaii,Vision disability among adults,5.62,4.4,8.2,288039.2
Hawaii,Visited dentist or dental clinic in the past year among adults,64.78999999999999,48.1,72.4,288039.2
Hawaii,Visits to doctor for routine checkup within the past year among adults,71.49,55.8,79.4,288039.2
Idaho,All teeth lost among adults aged >=65 years,15.981818181818182,5.4,28.0,44068.931818181816
Idaho,Any disability among adults,34.04090909090909,23.1,49.5,44068.931818181816
Idaho,Arthritis among adults,26.406818181818185,11.2,38.3,44068.931818181816
Idaho,Binge drinking among adults,16.038636363636364,9.9,22.9,44068.931818181816
Idaho,Cancer (non-skin) or melanoma among adults,8.129545454545454,3.2,13.2,44068.931818181816
Idaho,Cholesterol screening among adults,78.83295454545454,57.4,87.5,44068.931818181816
Idaho,Chronic obstructive pulmonary disease among adults,7.154545454545455,4.1,13.6,44068.931818181816
Idaho,Cognitive disability among adults,16.2375,10.7,26.8,44068.931818181816
Idaho,Colorectal cancer screening among adults aged 45–75 years,57.33295454545455,43.6,72.0,44068.931818181816
Idaho,Coronary heart disease among adults,7.021590909090909,3.1,11.9,44068.931818181816
Idaho,Current asthma among adults,10.954545454545455,8.5,14.1,44068.931818181816
Idaho,Current cigarette smoking among adults,14.439772727272727,8.3,22.8,44068.931818181816
Idaho,Current lack of health insurance among adults aged 18-64 years,9.928409090909092,4.5,24.6,44068.931818181816
Idaho,Depression among adults,23.280681818181815,17.1,34.1,44068.931818181816
Idaho,Diagnosed diabetes among adults,10.567045454545454,4.4,17.1,44068.931818181816
Idaho,Fair or poor self-rated health status among adults,18.268181818181816,11.4,28.5,44068.931818181816
Idaho,Feeling socially isolated among adults,30.577272727272728,21.4,42.6,44068.931818181816
Idaho,Food insecurity in the past 12 months among adults,13.91022727272727,7.8,26.8,44068.931818181816
Idaho,Frequent mental distress among adults,16.852272727272727,11.5,28.3,44068.931818181816
Idaho,Frequent physical distress among adults,14.1375,9.3,21.9,44068.931818181816
Idaho,Hearing disability among adults,8.688636363636364,4.9,13.8,44068.931818181816
Idaho,High blood pressure among adults,32.15340909090909,14.5,46.7,44068.931818181816
Idaho,High cholesterol among adults who have ever been screened,30.654545454545453,19.1,43.4,44068.931818181816
Idaho,Housing insecurity in the past 12 months among adults,11.879545454545456,6.7,21.8,44068.931818181816
Idaho,Independent living disability among adults,8.547727272727274,5.3,13.3,44068.931818181816
Idaho,Lack of reliable transportation in the past 12 months among adults,8.444318181818183,5.1,14.2,44068.931818181816
Idaho,Lack of social and emotional support among adults,21.66590909090909,15.4,30.9,44068.931818181816
